0.849525 536
0.898965 1072
0.961589 1608
1.03308 2144
1.11389 2680
1.12333 3216
1.2177 3752
1.23601 4288
1.24545 4824
1.35383 5360
1.37213 5896
1.38157 6432
1.39988 6968
1.49911 7504
1.51741 8040
