0.613333	 EQ 	1
0.618053	 DQ 	0
0.626667	 EQ 	1
0.626667	 DQ 	0
0.626667	 EQ 	1
0.629792	 EQ 	2
0.629792	 EQ 	3
0.631387	 DQ 	2
0.635531	 DQ 	1
0.635963	 DQ 	0
0.64	 EQ 	1
0.64	 EQ 	2
0.640683	 DQ 	1
0.645403	 DQ 	0
0.653333	 EQ 	1
0.653333	 DQ 	0
0.653333	 EQ 	1
0.658053	 DQ 	0
0.661115	 EQ 	1
0.661115	 EQ 	2
0.662197	 DQ 	1
0.666667	 EQ 	2
0.666667	 EQ 	3
0.666917	 DQ 	2
0.671637	 DQ 	1
0.676357	 DQ 	0
0.68	 EQ 	1
0.68	 EQ 	2
0.680501	 DQ 	1
0.685221	 DQ 	0
0.692069	 EQ 	1
0.692069	 DQ 	0
0.692069	 EQ 	1
0.692069	 EQ 	2
0.693333	 EQ 	3
0.693333	 EQ 	4
0.696789	 DQ 	3
0.701509	 DQ 	2
0.706229	 DQ 	1
0.706667	 EQ 	2
0.706667	 EQ 	3
0.710949	 DQ 	2
0.715093	 DQ 	1
0.719813	 DQ 	0
0.72	 EQ 	1
0.72	 EQ 	2
0.721941	 EQ 	3
0.721941	 EQ 	4
0.721941	 EQ 	5
0.723957	 DQ 	4
0.728677	 DQ 	3
0.732821	 DQ 	2
0.733333	 EQ 	3
0.733333	 EQ 	4
0.737541	 DQ 	3
0.742261	 DQ 	2
0.746667	 EQ 	3
0.746667	 EQ 	4
0.746981	 DQ 	3
0.751701	 DQ 	2
0.755845	 DQ 	1
0.757973	 EQ 	2
0.757973	 EQ 	3
0.757973	 EQ 	4
0.76	 EQ 	5
0.76	 EQ 	6
0.760565	 DQ 	5
0.764709	 DQ 	4
0.767413	 EQ 	5
0.767413	 EQ 	6
0.769429	 DQ 	5
0.773333	 EQ 	6
0.773333	 EQ 	7
0.774149	 DQ 	6
0.775413	 DQ 	5
0.780133	 DQ 	4
0.784277	 DQ 	3
0.786667	 EQ 	4
0.786667	 EQ 	5
0.786667	 EQ 	6
0.786667	 EQ 	7
0.788997	 DQ 	6
0.793141	 DQ 	5
0.797861	 DQ 	4
0.8	 EQ 	5
0.8	 EQ 	6
0.8	 EQ 	7
0.802005	 DQ 	6
0.806725	 DQ 	5
0.810869	 DQ 	4
0.813333	 EQ 	5
0.813333	 EQ 	6
0.813333	 EQ 	7
0.813333	 EQ 	8
0.815589	 DQ 	7
0.819733	 DQ 	6
0.824453	 DQ 	5
0.826667	 EQ 	6
0.826667	 EQ 	7
0.828597	 DQ 	6
0.829061	 DQ 	5
0.833781	 DQ 	4
0.837925	 DQ 	3
0.84	 EQ 	4
0.84	 EQ 	5
0.84	 EQ 	6
0.84	 EQ 	7
0.842645	 DQ 	6
0.846789	 DQ 	5
0.849525	 EQ 	6
0.849525	 EQ 	7
0.851509	 DQ 	6
0.853333	 EQ 	7
0.853333	 EQ 	8
0.855653	 DQ 	7
0.860373	 DQ 	6
0.864517	 DQ 	5
0.866667	 EQ 	6
0.866667	 EQ 	7
0.866667	 EQ 	8
0.866667	 EQ 	9
0.869237	 DQ 	8
0.873381	 DQ 	7
0.873813	 DQ 	6
0.878533	 DQ 	5
0.88	 EQ 	6
0.88	 EQ 	7
0.883253	 DQ 	6
0.887397	 DQ 	5
0.892117	 DQ 	4
0.893333	 EQ 	5
0.893333	 EQ 	6
0.893333	 EQ 	7
0.893333	 EQ 	8
0.896261	 DQ 	7
0.898965	 EQ 	8
0.898965	 EQ 	9
0.900981	 DQ 	8
0.905125	 DQ 	7
0.906667	 EQ 	8
0.906667	 EQ 	9
0.909845	 DQ 	8
0.913989	 DQ 	7
0.918709	 DQ 	6
0.92	 EQ 	7
0.92	 EQ 	8
0.92	 EQ 	9
0.92	 EQ 	10
0.922853	 DQ 	9
0.927573	 DQ 	8
0.931717	 DQ 	7
0.933333	 EQ 	8
0.933333	 EQ 	9
0.936437	 DQ 	8
0.941157	 DQ 	7
0.945877	 DQ 	6
0.946667	 EQ 	7
0.946667	 EQ 	8
0.946667	 EQ 	9
0.946667	 EQ 	10
0.950021	 DQ 	9
0.954741	 DQ 	8
0.958885	 DQ 	7
0.96	 EQ 	8
0.96	 EQ 	9
0.961589	 EQ 	10
0.961589	 EQ 	11
0.961589	 EQ 	12
0.963605	 DQ 	11
0.967749	 DQ 	10
0.972469	 DQ 	9
0.973333	 EQ 	10
0.973333	 EQ 	11
0.973333	 EQ 	12
0.973333	 EQ 	13
0.976613	 DQ 	12
0.981333	 DQ 	11
0.985477	 DQ 	10
0.986667	 EQ 	11
0.986667	 EQ 	12
0.990197	 DQ 	11
0.994341	 DQ 	10
0.999061	 DQ 	9
1	 EQ 	10
1	 EQ 	11
1	 EQ 	12
1	 EQ 	13
1	 EQ 	14
1.00321	 DQ 	13
1.00793	 DQ 	12
1.01265	 DQ 	11
1.01333	 EQ 	12
1.01333	 EQ 	13
1.01737	 DQ 	12
1.02209	 DQ 	11
1.02623	 DQ 	10
1.02667	 EQ 	11
1.02667	 EQ 	12
1.02667	 EQ 	13
1.02667	 EQ 	14
1.03095	 DQ 	13
1.03308	 EQ 	14
1.03308	 EQ 	15
1.03308	 EQ 	16
1.03509	 DQ 	15
1.03981	 DQ 	14
1.04	 EQ 	15
1.04	 EQ 	16
1.04396	 DQ 	15
1.04868	 DQ 	14
1.05282	 DQ 	13
1.05333	 EQ 	14
1.05333	 EQ 	15
1.05333	 EQ 	16
1.05333	 EQ 	17
1.05754	 DQ 	16
1.06169	 DQ 	15
1.06215	 DQ 	14
1.06667	 EQ 	15
1.06667	 EQ 	16
1.06687	 DQ 	15
1.07101	 DQ 	14
1.07573	 DQ 	13
1.07988	 DQ 	12
1.08	 EQ 	13
1.08	 EQ 	14
1.08	 EQ 	15
1.08	 EQ 	16
1.08261	 EQ 	17
1.08261	 EQ 	18
1.0846	 DQ 	17
1.08874	 DQ 	16
1.09333	 EQ 	17
1.09333	 EQ 	18
1.09346	 DQ 	17
1.09818	 DQ 	16
1.1029	 DQ 	15
1.10667	 EQ 	16
1.10667	 EQ 	17
1.10667	 EQ 	18
1.10667	 EQ 	19
1.10762	 DQ 	18
1.11177	 DQ 	17
1.11389	 EQ 	18
1.11389	 EQ 	19
1.11389	 EQ 	20
1.11649	 DQ 	19
1.12	 EQ 	20
1.12063	 DQ 	19
1.12333	 EQ 	20
1.12333	 EQ 	21
1.12333	 EQ 	22
1.12535	 DQ 	21
1.12805	 EQ 	22
1.12949	 DQ 	21
1.13333	 EQ 	22
1.13333	 EQ 	23
1.13421	 DQ 	22
1.13836	 DQ 	21
1.14308	 DQ 	20
1.14578	 EQ 	21
1.14578	 EQ 	22
1.14667	 EQ 	23
1.14722	 DQ 	22
1.15194	 DQ 	21
1.15465	 EQ 	22
1.15609	 DQ 	21
1.15652	 DQ 	20
1.16	 EQ 	21
1.16	 EQ 	22
1.16124	 DQ 	21
1.16596	 DQ 	20
1.1701	 DQ 	19
1.17237	 EQ 	20
1.17237	 EQ 	21
1.17333	 EQ 	22
1.17482	 DQ 	21
1.17897	 DQ 	20
1.18167	 EQ 	21
1.18167	 EQ 	22
1.18369	 DQ 	21
1.18639	 EQ 	22
1.18667	 EQ 	23
1.18667	 EQ 	24
1.18783	 DQ 	23
1.19255	 DQ 	22
1.19727	 DQ 	21
1.20199	 DQ 	20
1.20412	 EQ 	21
1.20671	 DQ 	20
1.21043	 EQ 	21
1.21143	 DQ 	20
1.21333	 EQ 	21
1.21333	 EQ 	22
1.21615	 DQ 	21
1.2177	 EQ 	22
1.2177	 EQ 	23
1.2177	 EQ 	24
1.22087	 DQ 	23
1.22501	 DQ 	22
1.22714	 EQ 	23
1.22714	 EQ 	24
1.22973	 DQ 	23
1.23186	 EQ 	24
1.23186	 EQ 	25
1.23186	 EQ 	26
1.23388	 DQ 	25
1.2386	 DQ 	24
1.2413	 EQ 	25
1.2413	 EQ 	26
1.2413	 EQ 	27
1.24274	 DQ 	26
1.24746	 DQ 	25
1.25017	 EQ 	26
1.25017	 EQ 	27
1.25161	 DQ 	26
1.25633	 DQ 	25
1.26047	 DQ 	24
1.26317	 EQ 	25
1.26519	 DQ 	24
1.26789	 EQ 	25
1.26789	 EQ 	26
1.26933	 DQ 	25
1.27405	 DQ 	24
1.27676	 EQ 	25
1.27676	 EQ 	26
1.27877	 DQ 	25
1.28349	 DQ 	24
1.28764	 DQ 	23
1.29236	 DQ 	22
1.29449	 EQ 	23
1.2965	 DQ 	22
1.30122	 DQ 	21
1.30165	 DQ 	20
1.30393	 EQ 	21
1.30393	 EQ 	22
1.30393	 EQ 	23
1.30637	 DQ 	22
1.31052	 DQ 	21
1.31279	 EQ 	22
1.31524	 DQ 	21
1.31996	 DQ 	20
1.32468	 DQ 	19
1.32681	 EQ 	20
1.32681	 EQ 	21
1.3294	 DQ 	20
1.33412	 DQ 	19
1.33884	 DQ 	18
1.34039	 EQ 	19
1.34039	 EQ 	20
1.34039	 EQ 	21
1.34356	 DQ 	20
1.34828	 DQ 	19
1.34983	 EQ 	20
1.34983	 EQ 	21
1.353	 DQ 	20
1.35772	 DQ 	19
1.36244	 DQ 	18
1.36716	 DQ 	17
1.3713	 DQ 	16
1.37545	 DQ 	15
1.37815	 EQ 	16
1.37815	 EQ 	17
1.38017	 DQ 	16
1.38489	 DQ 	15
1.38759	 EQ 	16
1.38759	 EQ 	17
1.38961	 DQ 	16
1.39375	 DQ 	15
1.39588	 EQ 	16
1.39847	 DQ 	15
1.4006	 EQ 	16
1.4006	 EQ 	17
1.40319	 DQ 	16
1.40791	 DQ 	15
1.41004	 EQ 	16
1.41004	 EQ 	17
1.41047	 EQ 	18
1.41263	 DQ 	17
1.41735	 DQ 	16
1.4189	 EQ 	17
1.42207	 DQ 	16
1.42679	 DQ 	15
1.42834	 EQ 	16
1.42834	 EQ 	17
1.42834	 EQ 	18
1.43151	 DQ 	17
1.43623	 DQ 	16
1.43778	 EQ 	17
1.44095	 DQ 	16
1.44567	 DQ 	15
1.44722	 EQ 	16
1.44722	 EQ 	17
1.45039	 DQ 	16
1.45511	 DQ 	15
1.45666	 EQ 	16
1.45666	 EQ 	17
1.45666	 EQ 	18
1.45983	 DQ 	17
1.46455	 DQ 	16
1.46927	 DQ 	15
1.46961	 DQ 	14
1.47082	 EQ 	15
1.47082	 EQ 	16
1.47433	 DQ 	15
1.47554	 EQ 	16
1.47554	 EQ 	17
1.47905	 DQ 	16
1.48377	 DQ 	15
1.48849	 DQ 	14
1.48892	 DQ 	13
1.4897	 EQ 	14
1.4897	 EQ 	15
1.49364	 DQ 	14
1.49836	 DQ 	13
1.49948	 EQ 	14
1.49948	 EQ 	15
1.50308	 DQ 	14
1.5078	 DQ 	13
1.50892	 EQ 	14
1.51252	 DQ 	13
1.51724	 DQ 	12
1.51879	 EQ 	13
1.51879	 EQ 	14
1.51879	 EQ 	15
1.52196	 DQ 	14
1.52668	 DQ 	13
1.52823	 EQ 	14
1.52823	 EQ 	15
1.52823	 EQ 	16
1.5314	 DQ 	15
1.53612	 DQ 	14
1.53767	 EQ 	15
1.53767	 EQ 	16
1.54084	 DQ 	15
1.54556	 DQ 	14
1.54711	 EQ 	15
1.54711	 EQ 	16
1.55028	 DQ 	15
1.555	 DQ 	14
1.55655	 EQ 	15
1.55655	 EQ 	16
1.55972	 DQ 	15
1.56127	 EQ 	16
1.56127	 EQ 	17
1.56444	 DQ 	16
1.56916	 DQ 	15
1.57388	 DQ 	14
1.57543	 EQ 	15
1.57543	 EQ 	16
1.5786	 DQ 	15
1.58015	 EQ 	16
1.58015	 EQ 	17
1.58332	 DQ 	16
1.58804	 DQ 	15
1.58959	 EQ 	16
1.58959	 EQ 	17
1.59276	 DQ 	16
1.59748	 DQ 	15
1.59903	 EQ 	16
1.6022	 DQ 	15
1.60692	 DQ 	14
1.60847	 EQ 	15
1.60847	 EQ 	16
1.60847	 EQ 	17
1.61043	 EQ 	18
1.61164	 DQ 	17
1.61636	 DQ 	16
1.61791	 EQ 	17
1.61791	 EQ 	18
1.61791	 EQ 	19
1.62108	 DQ 	18
1.6258	 DQ 	17
1.62735	 EQ 	18
1.62735	 EQ 	19
1.62735	 EQ 	20
1.63052	 DQ 	19
1.63524	 DQ 	18
1.63679	 EQ 	19
1.63679	 EQ 	20
1.63996	 DQ 	19
1.64468	 DQ 	18
1.64623	 EQ 	19
1.64623	 EQ 	20
1.6494	 DQ 	19
1.65412	 DQ 	18
1.65567	 EQ 	19
1.65884	 DQ 	18
1.66039	 EQ 	19
1.66039	 EQ 	20
1.66356	 DQ 	19
1.66828	 DQ 	18
1.673	 DQ 	17
1.67772	 DQ 	16
1.68244	 DQ 	15
1.68399	 EQ 	16
1.68399	 EQ 	17
1.68716	 DQ 	16
1.68871	 EQ 	17
1.68871	 EQ 	18
1.69188	 DQ 	17
1.69231	 DQ 	16
1.69703	 DQ 	15
1.70175	 DQ 	14
1.70647	 DQ 	13
1.70759	 EQ 	14
1.70759	 EQ 	15
1.70759	 EQ 	16
1.71119	 DQ 	15
1.71591	 DQ 	14
1.71746	 EQ 	15
1.72063	 DQ 	14
1.72535	 DQ 	13
1.7269	 EQ 	14
1.7269	 EQ 	15
1.73007	 DQ 	14
1.73479	 DQ 	13
1.73634	 EQ 	14
1.73634	 EQ 	15
1.73951	 DQ 	14
1.74385	 DQ 	13
1.74578	 EQ 	14
1.74578	 EQ 	15
1.74857	 DQ 	14
1.75329	 DQ 	13
1.75801	 DQ 	12
1.75994	 EQ 	13
1.76273	 DQ 	12
1.76745	 DQ 	11
1.769	 EQ 	12
1.769	 EQ 	13
1.77217	 DQ 	12
1.77689	 DQ 	11
1.77844	 EQ 	12
1.77844	 EQ 	13
1.78161	 DQ 	12
1.78633	 DQ 	11
1.78788	 EQ 	12
1.78788	 EQ 	13
1.79105	 DQ 	12
1.79577	 DQ 	11
1.79732	 EQ 	12
1.79732	 EQ 	13
